,crossword_date,answers,clues,crossword_year
14771,2022-06-26,LGBT,"Community celebrated in June, in brief",2022
14772,2022-06-26,ARMY,Name of BTS's fan base,2022
14773,2022-06-26,MEW,Kitten's sound,2022
14774,2022-06-26,MADD,Anti-D.U.I. org.,2022
14775,2022-06-26,STEEDS,Mounts,2022
14776,2022-06-26,DORSAL,Kind of fin,2022
14777,2022-06-26,SIMP,"One offering intense but unrequited affection, in modern usage",2022
14778,2022-06-26,ELMO,Red Muppet,2022
14779,2022-06-26,APR,4/,2022
14780,2022-06-26,DEAF,___ Studies (Gallaudet University department),2022
14781,2022-06-26,GOA,Indian state on the Arabian Sea,2022
14782,2022-06-26,HORN,"Mellophone, e.g.",2022
14783,2022-06-26,IOU,Debtor's note,2022
14784,2022-06-26,USTA,Arthur Ashe Stadium org.,2022
14785,2022-06-26,JEEP,Wrangler maker,2022
14786,2022-06-26,UTES,Great Basin natives,2022
14787,2022-06-26,IAMB,"""Macbeth,"" but not ""Hamlet""",2022
14788,2022-06-26,CHAR,Burn a little,2022
14789,2022-06-26,KALE,Vegetable that's massaged before eating,2022
14790,2022-06-26,ARGO,Mythical ship that sailed to Colchis,2022
14791,2022-06-26,BOOKMAKERS,Odds fellows?,2022
14792,2022-06-26,TOBEEXACT,Specifically,2022
14793,2022-06-26,SHES,"""___ All That"" (1999 rom-com)",2022
14794,2022-06-26,GRU,"""Despicable Me"" antihero",2022
14795,2022-06-26,CAF,Half-___,2022
14796,2022-06-26,FEASIBLE,"Within reach, as a goal",2022
14797,2022-06-26,ZION,Utah's ___ National Park,2022
14798,2022-06-26,EDNA,"""Hairspray"" mom",2022
14799,2022-06-26,GPA,Fig. on a transcript,2022
14800,2022-06-26,LITMAJOR,"One with a storied education, informally?",2022
14801,2022-06-26,TRI,"Race in which one begins in a wetsuit, for short",2022
14802,2022-06-26,GOLFTAN,Shade that one might find on the links?,2022
14803,2022-06-26,SEE,"""What did I tell you?""",2022
14804,2022-06-26,ESSAYS,Some writing samples,2022
14805,2022-06-26,ASTI,Source of Italian bubbles,2022
14806,2022-06-26,TAT,"Heart on one's sleeve, for short?",2022
14807,2022-06-26,HUHS,Verbal shrugs,2022
14808,2022-06-26,IDEAL,Perfect,2022
14809,2022-06-26,PARA,Prefix with legal,2022
14810,2022-06-26,ITSME,"Exclamation while seeing oneself on the Jumbotron, perhaps",2022
14811,2022-06-26,TOCK,Tick follower,2022
14812,2022-06-26,ACH,German lament,2022
14813,2022-06-26,PIPET,Lab dropper,2022
14814,2022-06-26,IRT,N.Y.C. subway inits.,2022
14815,2022-06-26,DOHA,Capital of Qatar,2022
14816,2022-06-26,LTE,Inits. on a cellphone,2022
14817,2022-06-26,WTA,Sports org. founded by Billie Jean King,2022
14818,2022-06-26,Abbr.,"Like the verb ""to be""",2022
14819,2022-06-26,RXS,Scripts,2022
14820,2022-06-27,POSH,Ritzy,2022
14821,2022-06-27,LAST,Like the caboose among all the cars on a train,2022
14822,2022-06-27,MASON,"""Perry ___"" (classic legal drama)",2022
14823,2022-06-27,ALPO,Iams competitor,2022
14824,2022-06-27,ASTO,Regarding,2022
14825,2022-06-27,INURE,Harden (to),2022
14826,2022-06-27,DDAY,When the Allied invasion of Normandy was launched,2022
14827,2022-06-27,THEMESONGS,"""Movin' On Up"" and ""I'll Be There for You,"" for two",2022
14828,2022-06-27,SESAME,123 ___ Street (Big Bird's address),2022
14829,2022-06-27,BUS,"Clear, as a diner's table",2022
14830,2022-06-27,NAT,"Washington, D.C., baseball player, for short",2022
14831,2022-06-27,SOFTG,"Sound at the start of ""gentle"" and ""giant""",2022
14832,2022-06-27,RUBIN,"Apply, as lotion",2022
14833,2022-06-27,ACS,"Window fixtures most used in the summer, for short",2022
14834,2022-06-27,NEAP,"Kind of tide whose opposite is ""spring""",2022
14835,2022-06-27,ONEI,"""That's ___ hadn't heard!""",2022
14836,2022-06-27,CHECKERS,Board game in which pieces may be captured or crowned,2022
14837,2022-06-27,ITSME,"Reply to ""Who's there?""",2022
14838,2022-06-27,MATTE,"Not glossy, as a photo finish",2022
14839,2022-06-27,PUP,Baby dog,2022
14840,2022-06-27,VALID,Legitimate,2022
14841,2022-06-27,ENTRY,Submission to a contest,2022
14842,2022-06-27,NAMESAKE,"Any ""Jr.,"" to his father",2022
14843,2022-06-27,ILSA,"Rick's love in ""Casablanca""",2022
14844,2022-06-27,IGOR,Composer Stravinsky,2022
14845,2022-06-27,MEN,"1992's ""A Few Good ___""",2022
14846,2022-06-27,INCUR,"Run up, as expenses",2022
14847,2022-06-27,TERSE,Brusque,2022
14848,2022-06-27,ING,Gerund suffix,2022
14849,2022-06-27,NEE,Victoria Beckham ___ Adams,2022
14850,2022-06-27,SELFIE,Pic taken at arm's length,2022
14851,2022-06-27,MUSICSCENE,What draws recording artists to Nashville and jazz lovers to New Orleans,2022
14852,2022-06-27,VIVA,"""___ Las Vegas"" (1964 film starring 52-Down)",2022
14853,2022-06-27,USUAL,"Customer's routine order, with ""the""",2022
14854,2022-06-27,HAUL,Big rig's cargo,2022
14855,2022-06-27,IRAS,"401(k) alternatives, for short",2022
14856,2022-06-27,PENNE,Cylindrical pasta,2022
14857,2022-06-27,OUTS,On the ___ (unfriendly),2022
14858,2022-06-27,SENT,Certain email folder,2022
14859,2022-06-27,PADS,Protective gear for in-line skaters,2022
14860,2022-06-27,OLDE,Ye ___ shoppe,2022
14861,2022-06-27,SPAS,Places to rejuvenate oneself,2022
14862,2022-06-27,HOYAS,Georgetown University athletes,2022
14863,2022-06-27,LATEFEE,Charge for an overdue payment,2022
14864,2022-06-27,ASH,Cigar residue,2022
14865,2022-06-27,STE,Office address abbr.,2022
14866,2022-06-27,TOMB,Mausoleum,2022
14867,2022-06-27,MISSUNIVERSE,"Pageant whose hosts have included Bob Barker, Dick Clark and Steve Harvey",2022
14868,2022-06-27,ANO,"Year, in Buenos Aires",2022
14869,2022-06-27,SUNNIISLAM,Predominant religion of Indonesia and Pakistan,2022
14870,2022-06-27,ORGAN,Instrument heard at a ballpark,2022
14871,2022-06-27,NEST,Where eggs are laid,2022
14872,2022-06-27,EURO,Continental currency since 2002,2022
14873,2022-06-27,MONKEYSUNCLE,"Animal ""relative"" an astonished person may claim to be",2022
14874,2022-06-27,TARP,Covering seen at a ballpark,2022
14875,2022-06-27,GPSUNIT,Dashboard-mounted navigator,2022
14876,2022-06-27,BETAS,Greek B's,2022
14877,2022-06-27,ACME,Zenith,2022
14878,2022-06-27,CHAN,Martial arts action star Jackie,2022
14879,2022-06-27,SETTINGSUN,What glows in the west at day's end … or a hint to this puzzle's sequence of shaded squares,2022
14880,2022-06-27,CTRLC,"PC shortcut for ""copy""",2022
14881,2022-06-27,MIKE,Ike's partner in the candy aisle,2022
14882,2022-06-27,EDEN,Biblical garden,2022
14883,2022-06-27,PAGE,It may be turned with a swipe on an e-reader,2022
14884,2022-06-27,MORSELS,Scrumptious bits,2022
14885,2022-06-27,ARES,War god who's a foe of Wonder Woman,2022
14886,2022-06-27,INUSE,"Occupied, as a lavatory",2022
14887,2022-06-27,ELVIS,See 64-Across,2022
14888,2022-06-27,IMUP,"""It's my turn""",2022
14889,2022-06-27,ECHO,Rebounding sound,2022
14890,2022-06-27,FIRE,Pyromaniac's obsession,2022
14891,2022-06-27,IVAN,"""Ghostbusters"" director Reitman",2022
14892,2022-06-27,EAST,Toward the dawn,2022
14893,2022-06-27,IAN,Actor McKellen,2022
14894,2022-06-27,EAU,___ de cologne,2022
14895,2022-06-27,NUT,"Acorn, for one",2022
14896,2022-06-28,SCOOPS,Typical ice cream servings,2022
14897,2022-06-28,CHATTY,Talkative,2022
14898,2022-06-28,TOPTHIS,"""Try and do better!""",2022
14899,2022-06-28,TEATREE,Traditional medicine uses its oil,2022
14900,2022-06-28,ACEHIGH,Two pair beats it in poker,2022
14901,2022-06-28,HORRORS,Terrible things,2022
14902,2022-06-28,GONE,Totally vanished,2022
14903,2022-06-28,NOSE,Tip of a plane,2022
14904,2022-06-28,MAURA,"Tierney of ""The Affair""",2022
14905,2022-06-28,ENTR,Theater's ___'acte,2022
14906,2022-06-28,SWAP,Trade,2022
14907,2022-06-28,"The Unexpurgated Diary of Anaïs ___""","""Trapeze",2022
14908,2022-06-28,DUO,Twosome,2022
14909,2022-06-28,"""The Merry Wives of Windsor""","""Take heed, ___ summer comes, or cuckoo-birds do sing""",2022
14910,2022-06-28,BCCED,"Tagged surreptitiously, as on an email",2022
14911,2022-06-28,TEASERTRAILER,Tantalizing film preview,2022
14912,2022-06-28,HOTCOFFEE,Tipplers drink this in the belief it helps sober them up,2022
14913,2022-06-28,TREASURETROVE,"Thieves' stash, maybe",2022
14914,2022-06-28,SHEMP,"Three Stooges member, for a time",2022
14915,2022-06-28,RIC,"""Touch and Go"" singer Ocasek",2022
14916,2022-06-28,ODS,Toxicological E.R. cases,2022
14917,2022-06-28,HOW,To what effect?,2022
14918,2022-06-28,TATE,Thames-side art gallery,2022
14919,2022-06-28,STAT,TDs or FGs,2022
14920,2022-06-28,AROAR,"Thunderous, as a crowd",2022
14921,2022-06-28,ALFA,Turin-based automaker ___ Romeo,2022
14922,2022-06-28,"All Staff"" note","""To",2022
14923,2022-06-28,FERRARI,Testarossa or Portofino,2022
14924,2022-06-28,IMMORAL,"Transgressive, say",2022
14925,2022-06-28,TAKETEN,"Table the rehearsal for a bit, say",2022
14926,2022-06-28,TEETIME,"Tiger's slot on the schedule, e.g.",2022
14927,2022-06-28,SUSSED,"Thought through, with ""out""",2022
14928,2022-06-28,SWEDEN,"Third-largest country in the European Union, after France and Spain",2022
14929,2022-06-28,STAGED,Theatrically presented,2022
14930,2022-06-28,COCONUT,Tropical source of milk,2022
14931,2022-06-28,OPENTOE,Type of sandal,2022
14932,2022-06-28,OTHER,Turn the ___ cheek,2022
14933,2022-06-28,PHI,"The Eagles, on scoreboards",2022
14934,2022-06-28,SIGNS,"Taurus, Virgo, Libra, etc.",2022
14935,2022-06-28,CEO,Top dog at a corp.,2022
14936,2022-06-28,HARM,Tort basis,2022
14937,2022-06-28,ATRA,Twin-blade razor brand,2022
14938,2022-06-28,TROUNCE,Thrash,2022
14939,2022-06-28,TERRIER,"Toto in ""The Wizard of Oz,"" e.g.",2022
14940,2022-06-28,YESAND,Two-word tenet of improv comedy,2022
14941,2022-06-28,SHOWERCURTAIN,Tub accessory,2022
14942,2022-06-28,THEPERFECTFIT,This is what a tailor seeks to provide,2022
14943,2022-06-28,SARTORIAL,Tailoring-related,2022
14944,2022-06-28,BIER,"Tall one or cold one, in Germany",2022
14945,2022-06-28,CLEO,"Title role for Liz Taylor, in brief",2022
14946,2022-06-28,AHEM,Throat-clearing sound,2022
14947,2022-06-28,SOAP,"Telenovela, e.g.",2022
14948,2022-06-28,ETS,"Travelers from afar, for short",2022
14949,2022-06-28,AFT,Toward the stern,2022
14950,2022-06-28,THOREAU,"Transcendentalist who wrote ""Walden""",2022
14951,2022-06-28,REWORKS,Thoroughly overhauls,2022
14952,2022-06-28,VOTERID,Thing checked at a polling station,2022
14953,2022-06-28,EDAMAME,"Teriyaki appetizer, maybe",2022
14954,2022-06-28,SHAFTS,"Treats very unfairly, in slang",2022
14955,2022-06-28,STOLEN,Taken dishonestly,2022
14956,2022-06-28,EAMES,Type of chair,2022
14957,2022-06-28,SMOTE,"Thwacked, biblically",2022
14958,2022-06-28,ARES,Trojan War god,2022
14959,2022-06-28,RATE,Tempo,2022
14960,2022-06-28,RED,Tomato shade,2022
14961,2022-06-28,MEW,Tabby's cry,2022
14962,2022-06-29,CHAI,Cardamom-infused tea,2022
14963,2022-06-29,FIGHT,"Not give up, say",2022
14964,2022-06-29,WHOM,"Pronoun before ""it may concern""",2022
14965,2022-06-29,BORN,Partner of raised,2022
14966,2022-06-29,ENLAI,China's Zhou ___,2022
14967,2022-06-29,HIVE,Place that generates buzz,2022
14968,2022-06-29,GRABBEDABITE,"Ate and ran, say",2022
14969,2022-06-29,AJAR,Almost closed,2022
14970,2022-06-29,BASED,___ on actual events,2022
14971,2022-06-29,INHABITABLE,Fit to live in,2022
14972,2022-06-29,TARTT,"""The Goldfinch"" writer Donna",2022
14973,2022-06-29,ODS,Some E.R. cases,2022
14974,2022-06-29,BLAME,Make a scapegoat of,2022
14975,2022-06-29,RWANDAN,Kigali resident,2022
14976,2022-06-29,SRI,Title of respect,2022
14977,2022-06-29,HAZE,Unclear mental state,2022
14978,2022-06-29,HEAVE,Throw with force,2022
14979,2022-06-29,ABOMINABLESNOWMAN,Legendary Himalayan humanoid,2022
14980,2022-06-29,ROOMY,Capacious,2022
14981,2022-06-29,ONTO,Not falling for,2022
14982,2022-06-29,USE,Play for a sucker,2022
14983,2022-06-29,ADSPACE,Place to pitch a product,2022
14984,2022-06-29,TEMPT,Entice,2022
14985,2022-06-29,ALE,Amber quaff,2022
14986,2022-06-29,OHARA,"Catherine of ""Beetlejuice""",2022
14987,2022-06-29,ABRACADABRA,The magic word?,2022
14988,2022-06-29,ISUZU,Japanese automaker,2022
14989,2022-06-29,HUTT,"Jabba the ___ (""Star Wars"" meanie)",2022
14990,2022-06-29,ABCRUNCHES,Core exercises … or a hint to eight squares in this puzzle,2022
14991,2022-06-29,OBOE,Relative of a cor anglais,2022
14992,2022-06-29,READS,"Consumes, in a way",2022
14993,2022-06-29,OURS,Sharer's word,2022
14994,2022-06-29,REND,Tear to bits,2022
14995,2022-06-29,SYSCO,Food service giant,2022
14996,2022-06-29,THOR,Norse god of thunder,2022
14997,2022-06-29,CBGB,N.Y.C. venue for the Ramones and the Cramps,2022
14998,2022-06-29,HORA,Sesenta minutos,2022
14999,2022-06-29,ARABS,Certain horses,2022
15000,2022-06-29,INBETA,Still being debugged,2022
15001,2022-06-29,FED,Gave sustenance,2022
15002,2022-06-29,INABIT,"""Not right this second""",2022
15003,2022-06-29,GLINT,Flicker of light,2022
15004,2022-06-29,HATH,"""Thirty days ___ September …""",2022
15005,2022-06-29,TIEABOW,"Finish gift-wrapping, say",2022
15006,2022-06-29,WHATSNEW,"""How've you been?""",2022
15007,2022-06-29,HIJAB,Muslim headscarf,2022
15008,2022-06-29,OVAL,"The earth's path around the sun, e.g.",2022
15009,2022-06-29,MERE,Little more than,2022
15010,2022-06-29,EDAM,Dutch cheese,2022
15011,2022-06-29,IDAHO,Neighbor of Montana,2022
15012,2022-06-29,REHAB,"Fix up again, as a house",2022
15013,2022-06-29,BROOD,Hen's hatchlings,2022
15014,2022-06-29,LIMOS,V.I.P. conveyances,2022
15015,2022-06-29,REST,Staff break?,2022
15016,2022-06-29,DAMUP,"Block, as a stream",2022
15017,2022-06-29,AVAST,"""Stop!,"" at sea",2022
15018,2022-06-29,NENE,State bird of Hawaii,2022
15019,2022-06-29,SABRA,Hummus brand,2022
15020,2022-06-29,ALOE,Prickly plant with healing qualities,2022
15021,2022-06-29,ZEN,___ garden,2022
15022,2022-06-29,IMPACTED,Affected,2022
15023,2022-06-29,NYALA,Spiral-horned antelope,2022
15024,2022-06-29,NOTA,"The ""N"" of N.B.",2022
15025,2022-06-29,CEDARS,Aromatic evergreens,2022
15026,2022-06-29,ERIN,"Dublin's land, to poets",2022
15027,2022-06-29,MASCOT,Poppin' Fresh or Tony the Tiger,2022
15028,2022-06-29,ORCAS,Arctic predators,2022
15029,2022-06-29,HARDC,Cool head?,2022
15030,2022-06-29,ABHOR,Dislike with a passion,2022
15031,2022-06-29,RUBE,"Cartoonist Goldberg who drew contraptions like the ""Self-Operating Napkin""",2022
15032,2022-06-29,ATON,Gobs,2022
15033,2022-06-29,ABBEY,Friar's home,2022
15034,2022-06-29,UHUH,"""Think again!""",2022
15035,2022-06-29,ZERO,Bit of binary code,2022
15036,2022-06-29,USSR,Geographical inits. until 1991,2022
15037,2022-06-29,USO,"Troop troupe, for short",2022
15038,2022-06-30,DATA,It may be mined or crunched,2022
15039,2022-06-30,AURORA,"Night lights, of a sort",2022
15040,2022-06-30,SAG,___ card (auditioner's need),2022
15041,2022-06-30,EXEC,Suit,2022
15042,2022-06-30,PROVES,Documents,2022
15043,2022-06-30,EVA,Actress Mendes,2022
15044,2022-06-30,VEND,Mechanical,2022
15045,2022-06-30,NGMACH,Snack,2022
15046,2022-06-30,NES,Dispensers,2022
15047,2022-06-30,CREE,An official language of the Northwest Territories,2022
15048,2022-06-30,DEBARK,Go ashore,2022
15049,2022-06-30,MAR,French,2022
15050,2022-06-30,EANTO,Cake,2022
15051,2022-06-30,NETTE,Advocate?,2022
15052,2022-06-30,ALONG,Word with sing or string,2022
15053,2022-06-30,TRAP,Green hazard,2022
15054,2022-06-30,LEST,A word before we forget?,2022
15055,2022-06-30,PETARD,Loud firework,2022
15056,2022-06-30,OHARA,"Catherine of ""Schitt's Creek""",2022
15057,2022-06-30,COVERYOUREYES,Warning before a gory movie scene … or a phonetic hint to answering four rows in this puzzle,2022
15058,2022-06-30,ATEUP,Thoroughly enjoyed,2022
15059,2022-06-30,KNELLS,Somber rings,2022
15060,2022-06-30,CHAR,Burn a bit,2022
15061,2022-06-30,GREY,Fictional Christian of books and films,2022
15062,2022-06-30,ODOUR,Sussex smell,2022
15063,2022-06-30,DETRO,Atlantic,2022
15064,2022-06-30,TREDW,Division,2022
15065,2022-06-30,NGS,Skaters,2022
15066,2022-06-30,CATERS,"Tries to please, with ""to""",2022
15067,2022-06-30,LENO,Host that preceded and succeeded O'Brien,2022
15068,2022-06-30,ALL,Home,2022
15069,2022-06-30,NONEPR,Office,2022
15070,2022-06-30,NTER,Convenience,2022
15071,2022-06-30,SEE,"""Didn't I tell you?""",2022
15072,2022-06-30,OPENER,Game 1 in a playoff series,2022
15073,2022-06-30,YULE,Jolly season,2022
15074,2022-06-30,ERE,Poet's palindromic preposition,2022
15075,2022-06-30,THEORY,"More than a hypothesis, but not quite a law",2022
15076,2022-06-30,XBOX,PlayStation rival,2022
15077,2022-06-30,Abbr.,Part of R&D,2022
15078,2022-06-30,AXE,Big name in body sprays,2022
15079,2022-06-30,TEN,Face value?,2022
15080,2022-06-30,ACDC,"""Thunderstruck"" band",2022
15081,2022-06-30,APNEA,Sleeper's problem,2022
15082,2022-06-30,URGENT,"!, in emails",2022
15083,2022-06-30,ROM,___-com,2022
15084,2022-06-30,OVA,Some cryobank deposits,2022
15085,2022-06-30,RECD,Accounting dept. stamp,2022
15086,2022-06-30,ASHEN,Vampiric in appearance,2022
15087,2022-06-30,SENATE,House that's not the House,2022
15088,2022-06-30,AVERTS,Turns away,2022
15089,2022-06-30,GASKET,"""Blown"" seal",2022
15090,2022-06-30,REGRET,Facepalm emotion,2022
15091,2022-06-30,BELAYED,"Fixed, as a climber's rope",2022
15092,2022-06-30,MAP,"Guide showing relief, maybe",2022
15093,2022-06-30,ALEC,Smart ___,2022
15094,2022-06-30,ROTO,"Kind of scoring in fantasy sports leagues, informally",2022
15095,2022-06-30,TROOPER,Speeder stopper,2022
15096,2022-06-30,OAHU,American home of a royal palace,2022
15097,2022-06-30,NAVARRE,Pamplona's province,2022
15098,2022-06-30,PARK,Top gear?,2022
15099,2022-06-30,DREG,Last little bit,2022
15100,2022-06-30,RENOWN,Celebrity,2022
15101,2022-06-30,YURT,Mongolian tent,2022
15102,2022-06-30,ELON,University near Greensboro,2022
15103,2022-06-30,SLUG,Counterfeit token,2022
15104,2022-06-30,Abbr.,"G.R.E. takers, usually",2022
15105,2022-06-30,CDCASE,Obsolescent music holder,2022
15106,2022-06-30,HEALER,Revival figure,2022
15107,2022-06-30,ATTLEE,P.M. preceded and succeeded by Churchill,2022
15108,2022-06-30,YELPER,Modern food critic,2022
15109,2022-06-30,ORNOT,"""… but perhaps I'm wrong""",2022
15110,2022-06-30,DERRY,City in Northern Ireland,2022
15111,2022-06-30,SOPH,Former frosh,2022
15112,2022-06-30,ONYX,Mineral with parallel bands,2022
15113,2022-06-30,NEE,Meghan Mountbatten-Windsor ___ Markle,2022
15114,2022-06-30,ENO,Composer Brian,2022
15115,2022-06-30,TUB,Butter purchase,2022
15116,2022-06-30,ELO,"""Turn to Stone"" band of 1977, for short",2022
15117,2022-06-30,REX,Playmate of Fido and Rover,2022
15118,2022-07-01,ATTA,It's kneaded to make naan and roti,2022
15119,2022-07-01,ATEFORTWO,Had a meal during pregnancy,2022
15120,2022-07-01,FLOWN,Airlifted (in),2022
15121,2022-07-01,POLARBEAR,Animal on the reverse side of a Canadian two-dollar coin,2022
15122,2022-07-01,LEDIN,Brought through the door,2022
15123,2022-07-01,ROLLAGAIN,Instruction in a game with dice,2022
15124,2022-07-01,ORIGAMI,Enterprise that's folding,2022
15125,2022-07-01,ILL,"""___ live""",2022
15126,2022-07-01,PTA,Book fair org.,2022
15127,2022-07-01,UTE,Tribe known for ranching and oil and gas operations,2022
